index,analysis_type,feature_set,detail,features,n_features_mean,n_features_std,top25_threshold_train_mean,top25_threshold_train_std,positive_rate_test_mean,positive_rate_test_std,average_precision_mean,average_precision_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,precision_mean,precision_std,recall_mean,recall_std,balanced_accuracy_mean,balanced_accuracy_std
38,demographics_subset,demo_Pct_Age_15_34_Youth_Dependency_Unemployment_Rate_UrbanRural_Class,"Pct_Age_15_34, Youth_Dependency, Unemployment_Rate, UrbanRural_Class","previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, Youth_Dependency, Unemployment_Rate, UrbanRural_Class",19.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.800799903629372,0.009723995534702027,0.8924832041841914,0.020611879176707867,0.7201451187334533,0.036706979376426065,0.6611833821396509,0.04986469595351347,0.7922599234167403,0.027969123193356267,0.8337957546207715,0.019811349565359557
39,demographics_subset,demo_Pct_Age_15_34_Youth_Dependency_Unemployment_Rate_UrbanRural_Class_Daytime_Population_Pressure,"Pct_Age_15_34, Youth_Dependency, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure","previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, Youth_Dependency, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure",20.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.80127072158455,0.01054026904094091,0.892286796433918,0.02073637756320724,0.7265941859764327,0.034466457747126075,0.6691129560038287,0.050561221414343,0.796951685555311,0.027054895625335095,0.8379137686187594,0.017534857534313265
40,demographics_subset,demo_Pct_Age_15_34_Youth_Dependency_UrbanRural_Class,"Pct_Age_15_34, Youth_Dependency, UrbanRural_Class","previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, Youth_Dependency, UrbanRural_Class",18.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.8039654266999243,0.010357752869556654,0.8939027886337689,0.021136576899337508,0.7284933616978444,0.03547933604480337,0.6682545616377392,0.05770408107660905,0.8043021129057385,0.028074945521415443,0.8406158377525822,0.01572868599300083
41,demographics_subset,demo_Pct_Age_15_34_Youth_Dependency_UrbanRural_Class_Daytime_Population_Pressure,"Pct_Age_15_34, Youth_Dependency, UrbanRural_Class, Daytime_Population_Pressure","previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, Youth_Dependency, UrbanRural_Class, Daytime_Population_Pressure",19.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.8040578870979915,0.010268761404732605,0.8937191158464227,0.021208033083162686,0.7214871760375539,0.03395292960678475,0.6593868380845598,0.05444977384009215,0.8000467937568022,0.030775690182720035,0.8363871942957817,0.01661689917050441
42,demographics_subset,demo_Unemployment_Rate,Unemployment_Rate,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Unemployment_Rate",16.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.7963664194740337,0.012412607371783107,0.8895249846253315,0.020863285427564097,0.7102842794575934,0.03829723917884802,0.6493822532607579,0.05083062210397153,0.7857753475518321,0.033235065758810224,0.8277892912084205,0.021971793612761203
43,demographics_subset,demo_Unemployment_Rate_Daytime_Population_Pressure,"Unemployment_Rate, Daytime_Population_Pressure","previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Unemployment_Rate, Daytime_Population_Pressure",17.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.7972433778765338,0.013804631120508492,0.889650868982295,0.020245458249242617,0.7141076979129195,0.03826045296430185,0.6555170432205184,0.04956978207384427,0.7858948789885998,0.03378170432070893,0.8295724604096453,0.02277243852025124
44,demographics_subset,demo_Unemployment_Rate_UrbanRural_Class,"Unemployment_Rate, UrbanRural_Class","previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Unemployment_Rate, UrbanRural_Class",17.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.7988346877735022,0.010283307589278156,0.8903071355997959,0.02141130412033017,0.7149459223479842,0.04053320256908754,0.6510562442577329,0.054477040361075195,0.7948936198395834,0.03286872651399217,0.8319701638604886,0.023218591311963438
45,demographics_subset,demo_Unemployment_Rate_UrbanRural_Class_Daytime_Population_Pressure,"Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure","previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure",18.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.7994235816251749,0.011708372951083781,0.8904770116835335,0.02083569423510739,0.7171342176440755,0.03747886551207904,0.6609345886044915,0.05165807990126769,0.7859715073410902,0.03611931645378193,0.8309756139157647,0.02255324661556286
46,demographics_subset,demo_UrbanRural_Class,UrbanRural_Class,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, UrbanRural_Class",16.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.8016625090126064,0.012413013531107473,0.8917843059172176,0.02219443441934632,0.7258265088368605,0.04188727954831321,0.6598286994707839,0.055127402443470565,0.8085579337132833,0.035235943016641236,0.8401770097966332,0.024919016515571928
47,demographics_subset,demo_UrbanRural_Class_Daytime_Population_Pressure,"UrbanRural_Class, Daytime_Population_Pressure","previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, UrbanRural_Class, Daytime_Population_Pressure",17.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.8017923456401477,0.012068601655014107,0.8917605092512089,0.022179924506934658,0.7250466359668215,0.041204697503654686,0.6584657420398653,0.053681151176222006,0.8085579337132833,0.035235943016641236,0.8398285777408843,0.02470103828570021
48,demographics_subset,demo_Youth_Dependency,Youth_Dependency,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Youth_Dependency",16.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.800823370636216,0.014453488990972416,0.8926305332527432,0.022034528135901617,0.7169997609058066,0.03266519231577751,0.6511906231369289,0.048602799073087094,0.7995586912036912,0.019957456446127203,0.8339446772679932,0.016576200515292728
49,demographics_subset,demo_Youth_Dependency_Avg_Household_Size,"Youth_Dependency, Avg_Household_Size","previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Youth_Dependency, Avg_Household_Size",17.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.799912343548382,0.013428654597849534,0.8920544199723421,0.02154929037897585,0.7137360793137668,0.031026570786367814,0.6487219227313566,0.04629662071332528,0.7953033720547549,0.02489883645095755,0.8314636608030657,0.01723542066891367
50,demographics_subset,demo_Youth_Dependency_Avg_Household_Size_Daytime_Population_Pressure,"Youth_Dependency, Avg_Household_Size, Daytime_Population_Pressure","previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Youth_Dependency, Avg_Household_Size, Daytime_Population_Pressure",18.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.7997493752767104,0.013946744955056257,0.8918784293082087,0.021502439485571474,0.7115099180917054,0.029669228467123113,0.64506811293186,0.04502362676496733,0.7953033720547549,0.02489883645095755,0.8303985240830789,0.016608173835024186
51,demographics_subset,demo_Youth_Dependency_Avg_Household_Size_Unemployment_Rate,"Youth_Dependency, Avg_Household_Size, Unemployment_Rate","previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Youth_Dependency, Avg_Household_Size, Unemployment_Rate",18.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.7979590278500566,0.014377333892414551,0.8905360508774779,0.021094249791697613,0.7131698164690599,0.036388201044387315,0.652531066865194,0.049863753562207194,0.7878334132675596,0.0240156623134268,0.8295008143381708,0.01903159397995615
52,demographics_subset,demo_Youth_Dependency_Avg_Household_Size_Unemployment_Rate_Daytime_Population_Pressure,"Youth_Dependency, Avg_Household_Size, Unemployment_Rate, Daytime_Population_Pressure","previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, Daytime_Population_Pressure",19.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.7981678558560039,0.013800482946383651,0.8902747414780483,0.020593415080081754,0.7124045924329485,0.03697223733824517,0.6513053301838349,0.05043835919345693,0.7879279759153138,0.026486543527430868,0.8292141786598091,0.019586303892287295
53,demographics_subset,demo_Youth_Dependency_Avg_Household_Size_Unemployment_Rate_UrbanRural_Class,"Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class","previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class",19.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.800338565959715,0.011580731328248524,0.8914373368676702,0.021400829289596274,0.7133203231008992,0.03576358596024396,0.6542786479702368,0.04627186500329139,0.7858590103980724,0.036887981457994656,0.8291817293357016,0.022392126442479197
54,demographics_subset,demo_Youth_Dependency_Avg_Household_Size_Unemployment_Rate_UrbanRural_Class_Daytime_Population_Pressure,"Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure","previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure",20.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.8003215518121631,0.011906584774420123,0.8911246449988095,0.020515624605981404,0.718345076542544,0.0360253980285527,0.6614362947540517,0.05101574896066702,0.7880046042678043,0.030434805325465497,0.8320165271020524,0.019885514791499893
55,demographics_subset,demo_Youth_Dependency_Avg_Household_Size_UrbanRural_Class,"Youth_Dependency, Avg_Household_Size, UrbanRural_Class","previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Youth_Dependency, Avg_Household_Size, UrbanRural_Class",18.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.8021078226035356,0.011665310935561973,0.8925259082859537,0.021081484730293035,0.720048572692744,0.03235559262058872,0.6561054423485162,0.046121811888364915,0.8001234221092925,0.03515139834115659,0.8356165292013961,0.020832115074407576
56,demographics_subset,demo_Youth_Dependency_Avg_Household_Size_UrbanRural_Class_Daytime_Population_Pressure,"Youth_Dependency, Avg_Household_Size, UrbanRural_Class, Daytime_Population_Pressure","previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Youth_Dependency, Avg_Household_Size, UrbanRural_Class, Daytime_Population_Pressure",19.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.8016964609005914,0.012123787059627302,0.8923441296618982,0.021217380181746015,0.719274139882971,0.03169487937467589,0.6547270692170855,0.04444353668488344,0.8001234221092925,0.03515139834115659,0.835268097145647,0.020709105507104524
57,demographics_subset,demo_Youth_Dependency_Daytime_Population_Pressure,"Youth_Dependency, Daytime_Population_Pressure","previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Youth_Dependency, Daytime_Population_Pressure",17.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.8011158023642215,0.014198716898495958,0.8925804372190804,0.022050515055887395,0.7129771019234906,0.032749432872563815,0.647366288121005,0.04639646917288839,0.7951838406179871,0.025222602386264788,0.8310505381942225,0.01874456274238757
58,demographics_subset,demo_Youth_Dependency_Unemployment_Rate,"Youth_Dependency, Unemployment_Rate","previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Youth_Dependency, Unemployment_Rate",17.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.7978494499269536,0.0125742293857381,0.8907792342744065,0.02066159521143921,0.7089484430289734,0.03473066108636958,0.6468796338391284,0.046934832203487216,0.7857057536930916,0.02567414157444607,0.8270234157752008,0.019100775724367376
59,demographics_subset,demo_Youth_Dependency_Unemployment_Rate_Daytime_Population_Pressure,"Youth_Dependency, Unemployment_Rate, Daytime_Population_Pressure","previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Youth_Dependency, Unemployment_Rate, Daytime_Population_Pressure",18.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.7987717464712615,0.013726688455545954,0.8906797167717373,0.02056964457831555,0.7153477920989737,0.035586157187057224,0.6560654134556445,0.04803290378566448,0.7879279759153138,0.026486543527430868,0.8305988585424228,0.019348359135266138
60,demographics_subset,demo_Youth_Dependency_Unemployment_Rate_UrbanRural_Class,"Youth_Dependency, Unemployment_Rate, UrbanRural_Class","previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Youth_Dependency, Unemployment_Rate, UrbanRural_Class",18.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.7998658213303359,0.010043256842114531,0.891491828802456,0.020973363025777986,0.7125832624398016,0.03343863525040027,0.6515957078573901,0.04795421750518853,0.7883464846096846,0.030903265895771158,0.8293941434493532,0.019287695255993168
61,demographics_subset,demo_Youth_Dependency_Unemployment_Rate_UrbanRural_Class_Daytime_Population_Pressure,"Youth_Dependency, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure","previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Youth_Dependency, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure",19.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.8005978529385198,0.011660563960965688,0.8915195129524497,0.020489944702012475,0.7197112147170129,0.03654982053993172,0.6619913184894618,0.05020147560218371,0.7901322638422723,0.0288381680655678,0.8330609170010659,0.02041571736703989
62,demographics_subset,demo_Youth_Dependency_UrbanRural_Class,"Youth_Dependency, UrbanRural_Class","previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Youth_Dependency, UrbanRural_Class",17.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.8028222003959943,0.011809442550404618,0.8929422493598824,0.021850476453604724,0.7217697520026581,0.03339508079882235,0.6560392738320423,0.047590257486201264,0.8043787412582288,0.03280038216099132,0.8373906906715064,0.020251093787181085
63,demographics_subset,demo_Youth_Dependency_UrbanRural_Class_Daytime_Population_Pressure,"Youth_Dependency, UrbanRural_Class, Daytime_Population_Pressure","previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Youth_Dependency, UrbanRural_Class, Daytime_Population_Pressure",18.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.8027429243431918,0.011685788576950107,0.8928240717782506,0.021627601043361103,0.7219833660294662,0.032633694596775356,0.6578596410412461,0.04680075146089574,0.8022510816837608,0.033661673477394745,0.8370386407137997,0.020138401569854414
64,demographics_subset,no_demographics,none,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length",15.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.7994337507110524,0.01405345357185626,0.8909442680201376,0.022398207169460525,0.7181852420199603,0.04113611697737889,0.6503216756514096,0.0562189746511775,0.8039602325638582,0.02705913207198532,0.8354429759095524,0.022825202808367435
65,forward_selection,step_00_start,start,"previous_total_weight, days_between_visits",2.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.7388131668889616,0.02286222489417166,0.852687281195536,0.02515067762446595,0.6882007104421332,0.03085969902704759,0.6389295235829889,0.05513093555282352,0.7494181415394536,0.022310173807544516,0.8093497471320633,0.00997448276128411
66,forward_selection,step_01_add_region,region,"previous_total_weight, days_between_visits, region",3.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.7884160018347256,0.01592874270360276,0.8832750126679448,0.024152349217373553,0.7063000756660979,0.04384609104352764,0.6494192062847081,0.04660531592114942,0.7752689746203723,0.049209066372412756,0.8235885162354941,0.02756507187587567
67,forward_selection,step_02_add_wind_direction_previous,wind_direction_previous,"previous_total_weight, days_between_visits, region, wind_direction_previous",4.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.7944071621113898,0.017967647722251262,0.8832120403030643,0.023041466336970316,0.7245391034043525,0.026786748819102525,0.6704631643987632,0.037460178636269575,0.789328470063135,0.02709110230384864,0.8351306083070629,0.013333718037488904
68,forward_selection,step_03_add_Pct_Age_15_34,Pct_Age_15_34,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34",5.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.7967644971574731,0.019308458291436414,0.8851037345546674,0.02406546363932141,0.723206519165146,0.03636785992849285,0.67014195277265,0.0507012711836366,0.7870296194884224,0.024627997637969305,0.8340479861691573,0.016848730225072692
69,forward_selection,step_04_add_sediment,sediment,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment",6.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.7994873176186382,0.017735477596339765,0.8892273527748135,0.02056473018537857,0.7243326316918093,0.021081207262408728,0.6730673752219205,0.03048062104327486,0.7847557377027234,0.018172947904264953,0.8339051141272726,0.008562613224158556
70,forward_selection,step_05_add_road_network,road_network,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network",7.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.8009569485591349,0.0158392160493948,0.8907130054688386,0.019582253699591972,0.7229129065987772,0.023624101065684747,0.6720470003797898,0.030587008982005722,0.7825335154805012,0.018220467681197634,0.8327538982689873,0.011359942147976053
71,forward_selection,step_06_add_wind_speed_previous,wind_speed_previous,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous",8.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.8021365763643254,0.01565711843834009,0.8916681248696013,0.020023224703084576,0.7198336886286175,0.02835075862703093,0.665386033749006,0.042083221201134745,0.7852688090448483,0.016197033352791768,0.8321027036780038,0.011794548208525175
72,forward_selection,step_07_add_previous_visit_season,previous_visit_season,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season",9.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.8034160241670403,0.016622403515369703,0.890823694636059,0.0196316719755937,0.7149017326664028,0.02489581517530673,0.6634361868619295,0.03268236466056929,0.7758418800248208,0.024243377094696882,0.8276994745396136,0.012414801082708142
73,forward_selection,step_08_add_tourist_business,tourist_business,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business",10.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.8036085883247797,0.015278455005724922,0.8910987824071244,0.019448039805458592,0.7156787638193183,0.02860288921864623,0.6651225554987932,0.04046053343304476,0.7758418800248208,0.024243377094696882,0.8280717294398764,0.013197573002608981
74,forward_selection,step_09_add_UrbanRural_Class,UrbanRural_Class,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class",11.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.8035668338484993,0.014814625349340763,0.8915450068245656,0.018772077581565322,0.7122545915203833,0.03186757713603188,0.6606678453559642,0.04009303999122805,0.7738674771553335,0.033418242459973886,0.826034307003175,0.018563086528310305
75,forward_selection,step_10_add_Daytime_Population_Pressure,Daytime_Population_Pressure,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure",12.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.8041168431990681,0.014479830406738397,0.8917114125175282,0.018834258143407286,0.71367540137793,0.030820043397785223,0.6615028387794532,0.040553315035343054,0.7760896993775559,0.030270127175786556,0.8271504841628949,0.01705840293814026
76,forward_selection,step_11_add_Youth_Dependency,Youth_Dependency,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure, Youth_Dependency",13.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.8035858174182783,0.01443888377869536,0.8915593572755268,0.018831153832097228,0.7141930211055584,0.029539030669327615,0.6624935636420786,0.03916856089699758,0.7759185083773112,0.029385946823767353,0.8274182455532321,0.015504553558178036
77,forward_selection,step_12_add_Unemployment_Rate,Unemployment_Rate,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure, Youth_Dependency, Unemployment_Rate",14.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.8033711318695567,0.013802872189512146,0.8898525301705211,0.0186457000387035,0.7195447658694759,0.026463433347278544,0.6634368658540731,0.035629020878696335,0.7872078449824169,0.029008000462541674,0.8323076118429029,0.014314788202376014
78,forward_selection,step_13_add_coastline_cleaned,coastline_cleaned,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure, Youth_Dependency, Unemployment_Rate, coastline_cleaned",15.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.803076817967239,0.012114519682443141,0.8879983078451597,0.020485395848876257,0.7160681606245808,0.028820494957102077,0.6593163605356441,0.040246263998758254,0.7853025343130613,0.03270248058837759,0.8303429321903929,0.0162740476245392
79,forward_selection,step_14_add_width_length,width_length,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure, Youth_Dependency, Unemployment_Rate, coastline_cleaned, width_length",16.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.8049694253039062,0.014960978978261203,0.8892553066472374,0.020756515971341774,0.721782444710934,0.02511583006517604,0.6657866936603155,0.03729451609067921,0.7895757877572611,0.027952132809005062,0.8338400152860741,0.013207742878093749
80,forward_selection,step_15_add_longitude,longitude,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure, Youth_Dependency, Unemployment_Rate, coastline_cleaned, width_length, longitude",17.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.8046573103449963,0.014888982269548254,0.8883994403462736,0.02096663977929325,0.7214906554172549,0.018644876154543202,0.6615853976531942,0.026329310807784664,0.7943621125435859,0.026662008013770055,0.834825075616628,0.011661686759602496
81,forward_selection,step_16_add_latitude,latitude,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure, Youth_Dependency, Unemployment_Rate, coastline_cleaned, width_length, longitude, latitude",18.0,0.0,0.08356643945858648,0.0035548071224864664,0.23483238064017714,0.015298888549094562,0.804800790118063,0.01466679896503685,0.8885100833306687,0.020975069734651738,0.7207884344780541,0.021306813736272467,0.6602835628042435,0.02756665799752293,0.7943621125435859,0.026662008013770055,0.8344615866289512,0.013581958790540034
